,Year,County,Month,Country_Pop,County_Pop_('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LarcenyTheft_sum
14852,2020,San Diego County,1,3332427,3332,3,0,0,0,3,28,4,0,24
14853,2020,San Diego County,2,3332427,3332,11,0,0,4,7,47,10,2,35
14854,2020,San Diego County,3,3332427,3332,1,0,1,0,0,34,5,7,22
14855,2020,San Diego County,4,3332427,3332,2,0,0,1,1,25,7,1,17
14856,2020,San Diego County,5,3332427,3332,5,0,0,3,2,32,6,3,23
14857,2020,San Diego County,6,3332427,3332,3,0,0,1,2,27,4,2,21
14858,2020,San Diego County,7,3332427,3332,2,0,2,0,0,27,10,4,13
14859,2020,San Diego County,8,3332427,3332,8,0,0,1,7,27,10,0,17
14860,2020,San Diego County,9,3332427,3332,5,0,0,1,4,19,6,1,12
14861,2020,San Diego County,10,3332427,3332,8,0,0,1,7,25,8,3,14
14862,2020,San Diego County,11,3332427,3332,6,0,1,4,1,38,7,8,23
14864,2020,San Diego County,1,3332427,3332,9,0,0,2,7,64,17,2,45
14865,2020,San Diego County,2,3332427,3332,7,0,2,2,3,53,11,5,37
14866,2020,San Diego County,3,3332427,3332,7,0,0,1,6,49,9,5,35
14867,2020,San Diego County,4,3332427,3332,11,0,1,2,8,58,6,3,49
14868,2020,San Diego County,5,3332427,3332,10,0,0,3,7,59,15,4,40
14869,2020,San Diego County,6,3332427,3332,16,0,1,5,10,49,9,6,34
14870,2020,San Diego County,7,3332427,3332,10,0,0,2,8,63,14,4,45
14871,2020,San Diego County,8,3332427,3332,12,0,2,0,10,48,8,1,39
14872,2020,San Diego County,9,3332427,3332,19,0,1,1,17,56,6,12,38
14873,2020,San Diego County,10,3332427,3332,10,0,1,2,7,60,16,4,40
14874,2020,San Diego County,11,3332427,3332,11,0,2,3,6,59,14,4,41
14875,2020,San Diego County,12,3332427,3332,11,0,0,1,10,58,18,6,34
14877,2020,San Diego County,2,3332427,3332,3,0,0,1,2,5,0,1,4
14879,2020,San Diego County,4,3332427,3332,1,0,0,1,0,9,4,1,4
14880,2020,San Diego County,5,3332427,3332,0,0,0,0,0,8,0,2,6
14881,2020,San Diego County,6,3332427,3332,1,0,0,0,1,10,3,1,6
14882,2020,San Diego County,7,3332427,3332,1,0,0,0,1,10,2,2,6
14883,2020,San Diego County,8,3332427,3332,2,0,0,0,2,18,5,1,12
14884,2020,San Diego County,9,3332427,3332,3,0,1,0,2,26,11,2,13
14885,2020,San Diego County,10,3332427,3332,1,0,0,0,1,9,3,2,4
14886,2020,San Diego County,11,3332427,3332,0,0,0,0,0,20,8,3,9
14887,2020,San Diego County,12,3332427,3332,0,0,0,0,0,22,7,4,11
14888,2020,San Francisco County,1,866606,867,466,3,22,267,174,4525,486,392,3647
14889,2020,San Francisco County,2,866606,867,497,1,19,286,191,3848,400,386,3062
14890,2020,San Francisco County,3,866606,867,427,6,19,228,174,3009,436,400,2173
14891,2020,San Francisco County,4,866606,867,317,5,12,151,149,2624,623,433,1568
14892,2020,San Francisco County,5,866606,867,335,3,17,145,170,3097,856,502,1739
14893,2020,San Francisco County,6,866606,867,381,4,14,182,181,2959,661,549,1749
14894,2020,San Francisco County,7,866606,867,376,5,15,181,175,3252,744,643,1865
14895,2020,San Francisco County,8,866606,867,358,5,13,178,162,3191,629,538,2024
14896,2020,San Francisco County,9,866606,867,373,5,17,153,198,2732,594,436,1702
14897,2020,San Francisco County,10,866606,867,427,5,19,175,228,3018,633,523,1862
14898,2020,San Francisco County,11,866606,867,403,3,21,204,175,3277,630,580,2067
14899,2020,San Francisco County,12,866606,867,436,3,10,238,185,3205,760,584,1861
14900,2020,San Francisco County,1,866606,867,1,0,0,1,0,16,8,1,7
14901,2020,San Francisco County,2,866606,867,0,0,0,0,0,14,2,0,12
14902,2020,San Francisco County,3,866606,867,1,0,1,0,0,9,0,0,9
14903,2020,San Francisco County,4,866606,867,0,0,0,0,0,2,0,0,2
14904,2020,San Francisco County,5,866606,867,0,0,0,0,0,4,2,1,1
14905,2020,San Francisco County,6,866606,867,0,0,0,0,0,0,0,0,0
14906,2020,San Francisco County,7,866606,867,0,0,0,0,0,3,1,1,1
14907,2020,San Francisco County,8,866606,867,0,0,0,0,0,10,1,1,8
14908,2020,San Francisco County,9,866606,867,0,0,0,0,0,5,0,0,5
14909,2020,San Francisco County,10,866606,867,0,0,0,0,0,4,0,0,4
14910,2020,San Francisco County,11,866606,867,0,0,0,0,0,9,4,0,5
14911,2020,San Francisco County,12,866606,867,0,0,0,0,0,11,7,0,4
14912,2020,San Francisco County,1,866606,867,10,0,0,8,2,31,0,0,31
14913,2020,San Francisco County,2,866606,867,8,0,0,5,3,26,1,0,25
14914,2020,San Francisco County,3,866606,867,4,0,0,4,0,20,0,0,20
14915,2020,San Francisco County,4,866606,867,9,0,0,8,1,7,0,0,7
14916,2020,San Francisco County,5,866606,867,8,0,0,7,1,4,0,0,4
14917,2020,San Francisco County,6,866606,867,9,0,0,9,0,11,0,0,11
14918,2020,San Francisco County,7,866606,867,10,0,0,6,4,10,0,0,10
14919,2020,San Francisco County,8,866606,867,14,0,0,14,0,11,0,0,11
14920,2020,San Francisco County,9,866606,867,6,0,0,6,0,10,0,0,10
14921,2020,San Francisco County,10,866606,867,14,0,0,13,1,11,0,0,11
14922,2020,San Francisco County,11,866606,867,13,0,1,12,0,24,0,0,24
14923,2020,San Francisco County,12,866606,867,10,0,0,9,1,20,0,0,20
14924,2020,San Francisco County,1,866606,867,0,0,0,0,0,0,0,0,0
14925,2020,San Francisco County,2,866606,867,0,0,0,0,0,0,0,0,0
14926,2020,San Francisco County,3,866606,867,0,0,0,0,0,0,0,0,0
14927,2020,San Francisco County,4,866606,867,0,0,0,0,0,0,0,0,0
14928,2020,San Francisco County,5,866606,867,0,0,0,0,0,0,0,0,0
14929,2020,San Francisco County,6,866606,867,0,0,0,0,0,0,0,0,0
14930,2020,San Francisco County,7,866606,867,0,0,0,0,0,0,0,0,0
14931,2020,San Francisco County,8,866606,867,0,0,0,0,0,0,0,0,0
14932,2020,San Francisco County,9,866606,867,0,0,0,0,0,0,0,0,0
14933,2020,San Francisco County,10,866606,867,0,0,0,0,0,0,0,0,0
14934,2020,San Francisco County,11,866606,867,0,0,0,0,0,0,0,0,0
14935,2020,San Francisco County,12,866606,867,0,0,0,0,0,0,0,0,0
14936,2020,San Francisco County,1,866606,867,1,0,1,0,0,34,2,0,32
14937,2020,San Francisco County,2,866606,867,0,0,0,0,0,38,2,1,35
14938,2020,San Francisco County,3,866606,867,1,0,0,0,1,39,2,0,37
14939,2020,San Francisco County,4,866606,867,0,0,0,0,0,37,3,1,33
14940,2020,San Francisco County,5,866606,867,0,0,0,0,0,50,4,5,41
14941,2020,San Francisco County,6,866606,867,0,0,0,0,0,21,5,0,16
14942,2020,San Francisco County,7,866606,867,0,0,0,0,0,29,1,1,27
14943,2020,San Francisco County,8,866606,867,2,1,0,0,1,14,0,1,13
14944,2020,San Francisco County,9,866606,867,1,0,1,0,0,28,2,0,26
14945,2020,San Francisco County,10,866606,867,0,0,0,0,0,31,3,1,27
14946,2020,San Francisco County,11,866606,867,1,0,0,0,1,30,5,0,25
14947,2020,San Francisco County,12,866606,867,3,0,0,0,3,33,6,3,24
14948,2020,San Francisco County,1,866606,867,0,0,0,0,0,0,0,0,0
14949,2020,San Francisco County,2,866606,867,0,0,0,0,0,0,0,0,0
14950,2020,San Francisco County,3,866606,867,0,0,0,0,0,2,0,2,0
14951,2020,San Francisco County,4,866606,867,0,0,0,0,0,3,0,2,1
14952,2020,San Francisco County,5,866606,867,0,0,0,0,0,0,0,0,0
14953,2020,San Francisco County,6,866606,867,0,0,0,0,0,0,0,0,0
14954,2020,San Francisco County,7,866606,867,0,0,0,0,0,2,0,2,0
14955,2020,San Francisco County,8,866606,867,0,0,0,0,0,0,0,0,0
14956,2020,San Francisco County,9,866606,867,0,0,0,0,0,1,0,0,1
14957,2020,San Francisco County,10,866606,867,0,0,0,0,0,2,0,0,2
14958,2020,San Francisco County,11,866606,867,0,0,0,0,0,0,0,0,0
14959,2020,San Francisco County,12,866606,867,0,0,0,0,0,0,0,0,0
14960,2020,San Joaquin County,1,767967,768,58,1,0,15,42,219,54,13,152
14961,2020,San Joaquin County,2,767967,768,59,1,2,16,40,246,68,16,162
14962,2020,San Joaquin County,3,767967,768,59,1,2,16,40,236,71,15,150
14963,2020,San Joaquin County,4,767967,768,53,2,3,11,37,230,55,21,154
14964,2020,San Joaquin County,5,767967,768,84,3,1,8,72,252,63,16,173
14965,2020,San Joaquin County,6,767967,768,85,2,0,17,66,241,45,22,174
14966,2020,San Joaquin County,7,767967,768,104,1,2,5,96,201,46,9,146
14967,2020,San Joaquin County,8,767967,768,73,1,3,9,60,175,29,11,135
14968,2020,San Joaquin County,9,767967,768,50,0,2,9,39,201,45,14,142
14969,2020,San Joaquin County,10,767967,768,65,1,2,15,47,197,39,12,146
14970,2020,San Joaquin County,11,767967,768,76,1,1,15,59,202,35,12,155
14971,2020,San Joaquin County,12,767967,768,56,2,0,14,40,252,50,11,191
14972,2020,San Joaquin County,1,767967,768,1,0,1,0,0,10,1,2,7
14973,2020,San Joaquin County,2,767967,768,0,0,0,0,0,9,2,0,7
14974,2020,San Joaquin County,3,767967,768,1,0,0,0,1,5,2,0,3
14975,2020,San Joaquin County,4,767967,768,5,0,1,1,3,15,6,2,7
14976,2020,San Joaquin County,5,767967,768,2,0,0,1,1,14,4,1,9
14977,2020,San Joaquin County,6,767967,768,0,0,0,0,0,11,1,1,9
14978,2020,San Joaquin County,7,767967,768,1,0,0,1,0,14,4,3,7
14979,2020,San Joaquin County,8,767967,768,3,0,0,0,3,11,2,3,6
14980,2020,San Joaquin County,9,767967,768,3,0,1,0,2,8,1,1,6
14981,2020,San Joaquin County,10,767967,768,3,0,0,0,3,11,0,2,9
14982,2020,San Joaquin County,11,767967,768,3,0,0,0,3,13,4,2,7
14983,2020,San Joaquin County,12,767967,768,2,0,0,0,2,17,5,1,11
14984,2020,San Joaquin County,1,767967,768,21,0,1,6,14,146,22,25,99
14985,2020,San Joaquin County,2,767967,768,17,0,4,5,8,128,18,30,80
14986,2020,San Joaquin County,3,767967,768,10,0,1,2,7,133,23,27,83
14987,2020,San Joaquin County,4,767967,768,18,0,0,7,11,111,28,11,72
14988,2020,San Joaquin County,5,767967,768,25,0,0,9,16,118,19,26,73
14989,2020,San Joaquin County,6,767967,768,20,1,1,10,8,131,25,26,80
14990,2020,San Joaquin County,7,767967,768,19,0,1,8,10,93,17,17,59
14991,2020,San Joaquin County,8,767967,768,16,0,2,5,9,60,9,12,39
14992,2020,San Joaquin County,9,767967,768,17,0,0,11,6,80,10,17,53
14993,2020,San Joaquin County,10,767967,768,18,1,0,7,10,84,10,14,60
14994,2020,San Joaquin County,11,767967,768,19,1,2,8,8,89,8,21,60
14995,2020,San Joaquin County,12,767967,768,25,1,0,5,19,89,15,9,65
14996,2020,San Joaquin County,1,767967,768,27,0,1,12,14,182,28,28,126
14997,2020,San Joaquin County,2,767967,768,8,0,1,4,3,140,11,14,115
14998,2020,San Joaquin County,3,767967,768,13,0,0,6,7,116,20,18,78
14999,2020,San Joaquin County,4,767967,768,24,0,0,8,16,108,14,21,73
15000,2020,San Joaquin County,5,767967,768,17,1,4,4,8,119,24,24,71
15001,2020,San Joaquin County,6,767967,768,30,0,4,1,25,110,7,26,77
15002,2020,San Joaquin County,7,767967,768,16,1,0,6,9,116,11,26,79
15003,2020,San Joaquin County,8,767967,768,14,0,2,4,8,103,20,19,64
15004,2020,San Joaquin County,9,767967,768,22,0,1,4,17,98,8,17,73
15005,2020,San Joaquin County,10,767967,768,12,0,1,3,8,90,13,12,65
15006,2020,San Joaquin County,11,767967,768,22,0,2,10,10,120,10,23,87
15007,2020,San Joaquin County,12,767967,768,12,1,0,6,5,127,14,19,94
15008,2020,San Joaquin County,1,767967,768,0,0,0,0,0,16,2,0,14
15009,2020,San Joaquin County,2,767967,768,1,0,0,0,1,21,0,5,16
15010,2020,San Joaquin County,3,767967,768,0,0,0,0,0,20,2,2,16
15011,2020,San Joaquin County,4,767967,768,0,0,0,0,0,27,3,2,22
15012,2020,San Joaquin County,5,767967,768,0,0,0,0,0,21,1,4,16
15013,2020,San Joaquin County,6,767967,768,0,0,0,0,0,12,1,2,9
15014,2020,San Joaquin County,7,767967,768,1,0,1,0,0,19,1,4,14
15015,2020,San Joaquin County,8,767967,768,1,0,0,1,0,8,2,0,6
15016,2020,San Joaquin County,9,767967,768,2,0,0,1,1,12,2,2,8
15017,2020,San Joaquin County,10,767967,768,0,0,0,0,0,15,0,4,11
15018,2020,San Joaquin County,11,767967,768,3,0,1,0,2,16,1,5,10
15019,2020,San Joaquin County,12,767967,768,0,0,0,0,0,28,6,2,20
15020,2020,San Joaquin County,1,767967,768,326,2,15,91,218,1101,172,173,756
15021,2020,San Joaquin County,2,767967,768,300,5,11,87,197,996,149,148,699
15022,2020,San Joaquin County,3,767967,768,329,5,13,75,236,849,132,131,586
15023,2020,San Joaquin County,4,767967,768,323,4,16,68,235,841,179,137,525
15024,2020,San Joaquin County,5,767967,768,365,3,19,80,263,740,119,131,490
15025,2020,San Joaquin County,6,767967,768,357,3,18,61,275,781,150,148,483
15026,2020,San Joaquin County,7,767967,768,359,3,15,83,258,693,88,116,489
15027,2020,San Joaquin County,8,767967,768,363,6,20,76,261,557,82,81,394
15028,2020,San Joaquin County,9,767967,768,312,6,13,62,231,629,94,100,435
15029,2020,San Joaquin County,10,767967,768,370,5,19,70,276,682,113,92,477
15030,2020,San Joaquin County,11,767967,768,331,5,13,75,238,722,121,126,475
15031,2020,San Joaquin County,12,767967,768,288,9,17,81,181,800,134,113,553
15032,2020,San Joaquin County,1,767967,768,17,0,2,3,12,166,26,16,124
15033,2020,San Joaquin County,2,767967,768,15,0,4,5,6,113,14,13,86
15034,2020,San Joaquin County,3,767967,768,14,0,1,6,7,153,20,20,113
15035,2020,San Joaquin County,4,767967,768,13,1,0,4,8,149,17,25,107
15036,2020,San Joaquin County,5,767967,768,13,0,0,4,9,136,18,29,89
15037,2020,San Joaquin County,6,767967,768,11,1,2,4,4,142,18,23,101
15038,2020,San Joaquin County,7,767967,768,24,0,5,10,9,122,14,27,81
15039,2020,San Joaquin County,8,767967,768,14,1,1,2,10,90,15,11,64
15040,2020,San Joaquin County,9,767967,768,17,0,2,4,11,112,10,20,82
15041,2020,San Joaquin County,10,767967,768,13,0,1,4,8,123,20,15,88
15042,2020,San Joaquin County,11,767967,768,10,2,3,4,1,167,20,24,123
15043,2020,San Joaquin County,12,767967,768,13,0,2,7,4,156,13,22,121
15044,2020,San Joaquin County,1,767967,768,8,0,0,1,7,13,2,0,11
15045,2020,San Joaquin County,2,767967,768,9,0,0,6,3,13,2,0,11
15046,2020,San Joaquin County,3,767967,768,5,0,0,2,3,14,3,1,10
15047,2020,San Joaquin County,4,767967,768,0,0,0,0,0,6,4,0,2
15048,2020,San Joaquin County,5,767967,768,0,0,0,0,0,4,2,0,2
15049,2020,San Joaquin County,6,767967,768,0,0,0,0,0,3,3,0,0
15050,2020,San Joaquin County,7,767967,768,0,0,0,0,0,6,5,0,1
15051,2020,San Joaquin County,8,767967,768,0,0,0,0,0,7,1,0,6
15052,2020,San Joaquin County,9,767967,768,1,0,1,0,0,3,1,0,2
15053,2020,San Joaquin County,10,767967,768,0,0,0,0,0,6,2,0,4
15054,2020,San Joaquin County,11,767967,768,0,0,0,0,0,5,0,1,4
15055,2020,San Joaquin County,12,767967,768,1,0,0,0,1,2,0,0,2
15056,2020,San Joaquin County,1,767967,768,0,0,0,0,0,18,1,0,17
15057,2020,San Joaquin County,2,767967,768,0,0,0,0,0,20,2,0,18
15058,2020,San Joaquin County,3,767967,768,0,0,0,0,0,13,2,0,11
15059,2020,San Joaquin County,4,767967,768,0,0,0,0,0,16,2,0,14
15060,2020,San Joaquin County,5,767967,768,0,0,0,0,0,11,0,0,11
15061,2020,San Joaquin County,6,767967,768,0,0,0,0,0,32,2,0,30
15062,2020,San Joaquin County,7,767967,768,0,0,0,0,0,26,1,0,25
15063,2020,San Joaquin County,8,767967,768,0,0,0,0,0,40,1,0,39
15064,2020,San Joaquin County,9,767967,768,0,0,0,0,0,33,3,0,30
15065,2020,San Joaquin County,10,767967,768,0,0,0,0,0,31,0,0,31
15066,2020,San Joaquin County,11,767967,768,0,0,0,0,0,94,2,0,92
15067,2020,San Joaquin County,12,767967,768,0,0,0,0,0,86,1,0,85
15068,2020,San Joaquin County,1,767967,768,0,0,0,0,0,61,0,41,20
15069,2020,San Joaquin County,2,767967,768,0,0,0,0,0,71,0,53,18
15070,2020,San Joaquin County,3,767967,768,0,0,0,0,0,54,0,39,15
15071,2020,San Joaquin County,4,767967,768,0,0,0,0,0,55,0,43,12
15072,2020,San Joaquin County,5,767967,768,0,0,0,0,0,70,0,56,14
15073,2020,San Joaquin County,6,767967,768,0,0,0,0,0,49,0,39,10
15074,2020,San Joaquin County,7,767967,768,0,0,0,0,0,6,0,5,1
15075,2020,San Joaquin County,8,767967,768,0,0,0,0,0,63,0,54,9
15076,2020,San Joaquin County,9,767967,768,0,0,0,0,0,7,0,3,4
15077,2020,San Joaquin County,10,767967,768,0,0,0,0,0,53,0,36,17
15078,2020,San Joaquin County,11,767967,768,0,0,0,0,0,47,0,40,7
15079,2020,San Joaquin County,12,767967,768,0,0,0,0,0,51,0,41,10
15080,2020,San Luis Obispo County,1,282249,282,22,0,4,2,16,99,34,1,64
15081,2020,San Luis Obispo County,2,282249,282,18,0,6,1,11,74,19,0,55
15082,2020,San Luis Obispo County,3,282249,282,9,0,0,0,9,68,15,0,53
15083,2020,San Luis Obispo County,4,282249,282,22,0,1,0,21,95,25,1,69
15084,2020,San Luis Obispo County,5,282249,282,33,0,1,3,29,106,30,5,71
15085,2020,San Luis Obispo County,6,282249,282,20,0,1,1,18,94,32,1,61
15086,2020,San Luis Obispo County,7,282249,282,26,0,6,0,20,84,27,2,55
15087,2020,San Luis Obispo County,8,282249,282,19,0,1,1,17,90,26,3,61
15088,2020,San Luis Obispo County,9,282249,282,29,0,4,0,25,78,25,5,48
15089,2020,San Luis Obispo County,10,282249,282,19,0,2,1,16,102,24,6,72
15090,2020,San Luis Obispo County,11,282249,282,18,1,1,1,15,75,24,3,48
15091,2020,San Luis Obispo County,12,282249,282,25,0,1,2,22,100,33,6,61
15092,2020,San Luis Obispo County,1,282249,282,4,0,0,1,3,17,0,1,16
15093,2020,San Luis Obispo County,2,282249,282,3,0,0,3,0,11,2,0,9
15094,2020,San Luis Obispo County,3,282249,282,2,0,0,0,2,16,4,3,9
15095,2020,San Luis Obispo County,4,282249,282,1,0,0,0,1,17,2,3,12
15096,2020,San Luis Obispo County,5,282249,282,0,0,0,0,0,35,9,3,23
15097,2020,San Luis Obispo County,6,282249,282,2,0,0,0,2,20,3,3,14
15098,2020,San Luis Obispo County,7,282249,282,1,0,0,0,1,25,3,3,19
15099,2020,San Luis Obispo County,8,282249,282,3,0,0,0,3,20,11,1,8
15100,2020,San Luis Obispo County,9,282249,282,2,0,1,0,1,12,1,2,9
15101,2020,San Luis Obispo County,10,282249,282,1,0,1,0,0,19,3,1,15
15102,2020,San Luis Obispo County,11,282249,282,2,0,0,1,1,18,2,0,16
15103,2020,San Luis Obispo County,12,282249,282,5,0,1,1,3,30,4,2,24
15104,2020,San Luis Obispo County,1,282249,282,4,0,0,0,4,16,3,2,11
15105,2020,San Luis Obispo County,2,282249,282,2,0,1,0,1,14,0,5,9
15106,2020,San Luis Obispo County,3,282249,282,2,1,0,1,0,10,2,1,7
15107,2020,San Luis Obispo County,4,282249,282,2,0,1,0,1,10,2,1,7
15108,2020,San Luis Obispo County,5,282249,282,2,0,1,0,1,25,9,0,16
15109,2020,San Luis Obispo County,6,282249,282,2,0,0,2,0,18,5,3,10
15110,2020,San Luis Obispo County,7,282249,282,0,0,0,0,0,14,1,1,12
15111,2020,San Luis Obispo County,8,282249,282,3,0,0,0,3,21,5,2,14
15112,2020,San Luis Obispo County,9,282249,282,3,0,0,1,2,17,0,2,15
15113,2020,San Luis Obispo County,10,282249,282,0,0,0,0,0,20,6,2,12
15114,2020,San Luis Obispo County,11,282249,282,2,0,0,0,2,27,1,3,23
15115,2020,San Luis Obispo County,12,282249,282,2,0,0,0,2,9,1,1,7
15116,2020,San Luis Obispo County,1,282249,282,3,1,0,0,2,18,3,1,14
15117,2020,San Luis Obispo County,2,282249,282,3,0,0,0,3,12,6,1,5
15118,2020,San Luis Obispo County,3,282249,282,2,0,0,1,1,14,4,1,9
15119,2020,San Luis Obispo County,4,282249,282,3,0,0,0,3,10,0,1,9
15120,2020,San Luis Obispo County,5,282249,282,8,0,0,1,7,14,3,1,10
15121,2020,San Luis Obispo County,6,282249,282,6,0,0,0,6,15,1,0,14
15122,2020,San Luis Obispo County,7,282249,282,4,0,0,0,4,16,3,0,13
15123,2020,San Luis Obispo County,8,282249,282,4,0,0,0,4,12,2,0,10
15124,2020,San Luis Obispo County,9,282249,282,5,0,0,0,5,10,1,1,8
15125,2020,San Luis Obispo County,10,282249,282,3,0,0,1,2,11,3,0,8
15126,2020,San Luis Obispo County,11,282249,282,4,0,0,0,4,9,0,0,9
15127,2020,San Luis Obispo County,12,282249,282,1,0,1,0,0,18,6,1,11
15128,2020,San Luis Obispo County,1,282249,282,7,0,0,2,5,38,5,2,31
15129,2020,San Luis Obispo County,2,282249,282,2,0,0,1,1,30,4,2,24
15130,2020,San Luis Obispo County,3,282249,282,4,1,0,0,3,42,2,4,36
15131,2020,San Luis Obispo County,4,282249,282,2,0,0,2,0,31,3,6,22
15132,2020,San Luis Obispo County,5,282249,282,5,0,1,1,3,42,3,7,32
15133,2020,San Luis Obispo County,6,282249,282,11,1,1,0,9,31,6,3,22
15134,2020,San Luis Obispo County,7,282249,282,4,0,0,0,4,20,2,1,17
15135,2020,San Luis Obispo County,8,282249,282,2,0,0,0,2,25,1,2,22
15136,2020,San Luis Obispo County,9,282249,282,5,0,0,1,4,14,2,1,11
15137,2020,San Luis Obispo County,10,282249,282,6,1,0,0,5,28,4,1,23
15138,2020,San Luis Obispo County,11,282249,282,3,0,0,0,3,21,2,0,19
15139,2020,San Luis Obispo County,12,282249,282,2,0,0,1,1,41,1,4,36
15140,2020,San Luis Obispo County,1,282249,282,4,0,0,2,2,20,5,1,14
15141,2020,San Luis Obispo County,2,282249,282,2,0,0,0,2,14,3,1,10
15142,2020,San Luis Obispo County,3,282249,282,1,0,0,0,1,11,4,0,7
15143,2020,San Luis Obispo County,4,282249,282,6,0,1,1,4,30,4,2,24
15144,2020,San Luis Obispo County,5,282249,282,11,0,2,1,8,18,4,0,14
15145,2020,San Luis Obispo County,6,282249,282,8,0,0,2,6,35,2,3,30
15146,2020,San Luis Obispo County,7,282249,282,8,0,0,0,8,35,4,1,30
15147,2020,San Luis Obispo County,8,282249,282,5,0,0,0,5,35,0,0,35
15148,2020,San Luis Obispo County,9,282249,282,2,0,1,0,1,33,5,1,27
15149,2020,San Luis Obispo County,10,282249,282,5,0,0,0,5,27,4,2,21
15150,2020,San Luis Obispo County,11,282249,282,3,0,0,0,3,21,1,1,19
15151,2020,San Luis Obispo County,12,282249,282,1,0,0,0,1,23,1,2,20
15152,2020,San Luis Obispo County,1,282249,282,17,0,4,2,11,144,13,4,127
15153,2020,San Luis Obispo County,2,282249,282,17,0,4,4,9,117,17,9,91
15154,2020,San Luis Obispo County,3,282249,282,17,0,4,4,9,103,22,6,75
15155,2020,San Luis Obispo County,4,282249,282,17,0,4,1,12,114,20,5,89
15156,2020,San Luis Obispo County,5,282249,282,20,0,3,6,11,150,28,14,108
15157,2020,San Luis Obispo County,6,282249,282,22,0,1,0,21,118,24,8,86
15158,2020,San Luis Obispo County,7,282249,282,15,1,5,1,8,130,21,10,99
15159,2020,San Luis Obispo County,8,282249,282,22,0,1,4,17,152,31,10,111
15160,2020,San Luis Obispo County,9,282249,282,21,0,8,1,12,131,36,6,89
15161,2020,San Luis Obispo County,10,282249,282,17,0,2,3,12,162,18,13,131
15162,2020,San Luis Obispo County,11,282249,282,12,0,1,1,10,132,24,10,98
15163,2020,San Luis Obispo County,12,282249,282,10,0,2,1,7,167,30,22,115
15164,2020,San Luis Obispo County,1,282249,282,0,0,0,0,0,12,3,0,9
15165,2020,San Luis Obispo County,2,282249,282,2,0,2,0,0,14,3,0,11
15166,2020,San Luis Obispo County,3,282249,282,0,0,0,0,0,7,1,0,6
15167,2020,San Luis Obispo County,4,282249,282,1,0,1,0,0,4,2,1,1
15168,2020,San Luis Obispo County,5,282249,282,0,0,0,0,0,4,0,0,4
15169,2020,San Luis Obispo County,6,282249,282,0,0,0,0,0,9,1,0,8
15170,2020,San Luis Obispo County,7,282249,282,1,0,0,0,1,5,0,0,5
15171,2020,San Luis Obispo County,8,282249,282,0,0,0,0,0,2,0,0,2
15172,2020,San Luis Obispo County,9,282249,282,0,0,0,0,0,16,0,0,16
15173,2020,San Luis Obispo County,10,282249,282,1,0,0,0,1,17,2,3,12
15174,2020,San Luis Obispo County,11,282249,282,1,0,0,0,1,9,0,2,7
15175,2020,San Luis Obispo County,12,282249,282,0,0,0,0,0,2,0,0,2
15176,2020,San Luis Obispo County,1,282249,282,3,0,1,0,2,45,6,1,38
15177,2020,San Luis Obispo County,2,282249,282,8,0,0,0,8,38,9,0,29
15178,2020,San Luis Obispo County,3,282249,282,8,0,0,3,5,27,3,2,22
15179,2020,San Luis Obispo County,4,282249,282,7,0,1,2,4,22,5,2,15
15180,2020,San Luis Obispo County,5,282249,282,13,0,3,3,7,37,10,3,24
15181,2020,San Luis Obispo County,6,282249,282,5,0,0,0,5,29,4,6,19
