,year,county,month,county_pop,violent,homicide,rape,robbery,agg_assault,property,burglary,vehicle_theft,larceny_theft
15282,2020,San Mateo County,11,758308,1,0,0,0,1,12,6,1,5
15283,2020,San Mateo County,12,758308,1,0,0,0,1,12,7,0,5
15284,2020,San Mateo County,1,758308,6,0,1,4,1,75,4,1,70
15285,2020,San Mateo County,2,758308,2,0,1,0,1,54,6,3,45
15286,2020,San Mateo County,3,758308,3,0,0,0,3,56,7,7,42
15287,2020,San Mateo County,4,758308,10,0,0,3,7,58,7,5,46
15288,2020,San Mateo County,5,758308,6,0,0,5,1,83,17,10,56
15289,2020,San Mateo County,6,758308,3,0,0,1,2,82,10,8,64
15290,2020,San Mateo County,7,758308,2,0,0,1,1,78,17,9,52
15291,2020,San Mateo County,8,758308,5,0,1,3,1,75,24,3,48
15292,2020,San Mateo County,9,758308,3,0,1,0,2,49,6,0,43
15293,2020,San Mateo County,10,758308,7,0,0,6,1,45,10,5,30
15294,2020,San Mateo County,11,758308,2,0,0,1,1,49,6,0,43
15295,2020,San Mateo County,12,758308,3,0,2,1,0,77,13,8,56
15296,2020,San Mateo County,1,758308,6,0,1,1,4,47,2,3,42
15297,2020,San Mateo County,2,758308,5,0,0,0,5,41,1,2,38
15298,2020,San Mateo County,3,758308,17,0,0,0,17,46,7,4,35
15299,2020,San Mateo County,4,758308,6,0,0,1,5,58,5,2,51
15300,2020,San Mateo County,5,758308,10,0,2,1,7,52,6,4,42
15301,2020,San Mateo County,6,758308,6,0,1,1,4,82,12,4,66
15302,2020,San Mateo County,7,758308,9,0,1,2,6,68,12,7,49
15303,2020,San Mateo County,8,758308,4,0,1,0,3,72,10,5,57
15304,2020,San Mateo County,9,758308,3,0,1,0,2,45,5,6,34
15305,2020,San Mateo County,10,758308,7,0,3,0,4,53,1,2,50
15306,2020,San Mateo County,11,758308,3,0,2,1,0,62,4,7,51
15307,2020,San Mateo County,12,758308,6,0,1,3,2,89,13,10,66
15308,2020,San Mateo County,1,758308,11,0,2,5,4,121,26,11,84
15309,2020,San Mateo County,2,758308,9,0,2,4,3,91,22,10,59
15310,2020,San Mateo County,3,758308,16,0,4,4,8,121,21,19,81
15311,2020,San Mateo County,4,758308,14,0,2,1,11,110,18,17,75
15312,2020,San Mateo County,5,758308,13,1,1,4,7,152,24,37,91
15313,2020,San Mateo County,6,758308,21,0,4,11,6,154,14,44,96
15314,2020,San Mateo County,7,758308,27,0,7,5,15,125,22,19,84
15315,2020,San Mateo County,8,758308,19,0,4,7,8,135,19,23,93
15316,2020,San Mateo County,9,758308,19,0,4,6,9,114,8,31,75
15317,2020,San Mateo County,10,758308,17,0,2,4,11,112,17,21,74
15318,2020,San Mateo County,11,758308,13,0,4,3,6,124,13,23,88
15319,2020,San Mateo County,12,758308,8,0,2,4,2,130,36,24,70
15320,2020,San Mateo County,1,758308,4,0,1,2,1,85,7,4,74
15321,2020,San Mateo County,2,758308,13,0,1,5,7,60,3,6,51
15322,2020,San Mateo County,3,758308,10,0,0,6,4,36,3,4,29
15323,2020,San Mateo County,4,758308,5,0,2,1,2,45,3,5,37
15324,2020,San Mateo County,5,758308,4,0,0,0,4,91,14,8,69
15325,2020,San Mateo County,6,758308,7,0,0,5,2,76,5,11,60
15326,2020,San Mateo County,7,758308,6,0,2,1,3,97,12,21,64
15327,2020,San Mateo County,8,758308,6,0,3,0,3,69,4,17,48
15328,2020,San Mateo County,9,758308,15,0,0,2,13,73,8,10,55
15329,2020,San Mateo County,10,758308,13,0,1,2,10,77,9,18,50
15330,2020,San Mateo County,11,758308,14,0,3,2,9,102,9,18,75
15331,2020,San Mateo County,12,758308,3,0,0,2,1,127,9,22,96
15332,2020,San Mateo County,1,758308,40,0,10,11,19,171,27,12,132
15333,2020,San Mateo County,2,758308,22,0,5,5,12,176,32,16,128
15334,2020,San Mateo County,3,758308,22,1,5,5,11,208,56,13,139
15335,2020,San Mateo County,4,758308,23,0,0,4,19,191,35,18,138
15336,2020,San Mateo County,5,758308,21,0,2,5,14,210,40,28,142
15337,2020,San Mateo County,6,758308,17,0,1,10,6,202,57,37,108
15338,2020,San Mateo County,7,758308,22,0,1,3,18,222,56,36,130
15339,2020,San Mateo County,8,758308,18,0,2,5,11,187,40,28,119
15340,2020,San Mateo County,9,758308,22,0,4,9,9,179,36,21,122
15341,2020,San Mateo County,10,758308,31,1,5,5,20,171,44,26,101
15342,2020,San Mateo County,11,758308,18,1,4,3,10,178,63,27,88
15343,2020,San Mateo County,12,758308,18,1,2,6,9,211,37,28,146
15344,2020,San Mateo County,1,758308,11,0,1,5,5,130,9,20,101
15345,2020,San Mateo County,2,758308,12,0,3,4,5,148,12,21,115
15346,2020,San Mateo County,3,758308,12,0,0,7,5,58,10,7,41
15347,2020,San Mateo County,4,758308,9,0,0,4,5,87,13,10,64
15348,2020,San Mateo County,5,758308,11,0,0,4,7,124,14,17,93
15349,2020,San Mateo County,6,758308,12,0,3,5,4,136,11,21,104
15350,2020,San Mateo County,7,758308,22,0,0,8,14,186,25,22,139
15351,2020,San Mateo County,8,758308,13,0,1,6,6,143,15,35,93
15352,2020,San Mateo County,9,758308,21,0,1,7,13,145,12,33,100
15353,2020,San Mateo County,10,758308,13,0,2,3,8,116,12,25,79
15354,2020,San Mateo County,11,758308,11,0,2,2,7,117,10,16,91
15355,2020,San Mateo County,12,758308,8,1,2,3,2,170,14,21,135
15356,2020,San Mateo County,1,758308,0,0,0,0,0,5,0,2,3
15357,2020,San Mateo County,2,758308,2,0,0,1,1,7,0,2,5
15358,2020,San Mateo County,3,758308,2,0,0,1,1,2,0,0,2
15359,2020,San Mateo County,4,758308,0,0,0,0,0,4,0,1,3
15360,2020,San Mateo County,5,758308,4,0,0,0,4,6,2,0,4
15361,2020,San Mateo County,6,758308,5,0,0,0,5,10,4,2,4
15362,2020,San Mateo County,7,758308,3,0,0,1,2,2,0,0,2
15363,2020,San Mateo County,8,758308,0,0,0,0,0,6,2,2,2
15364,2020,San Mateo County,9,758308,2,0,0,1,1,5,3,0,2
15365,2020,San Mateo County,10,758308,2,0,1,0,1,2,0,1,1
15366,2020,San Mateo County,11,758308,0,0,0,0,0,6,2,2,2
15367,2020,San Mateo County,12,758308,0,0,0,0,0,6,1,1,4
15368,2020,San Mateo County,1,758308,6,0,3,0,3,24,2,2,20
15369,2020,San Mateo County,2,758308,1,0,0,1,0,29,4,2,23
15370,2020,San Mateo County,3,758308,2,0,0,0,2,27,2,3,22
15371,2020,San Mateo County,4,758308,2,0,1,1,0,29,3,1,25
15372,2020,San Mateo County,5,758308,5,0,0,1,4,56,3,5,48
15373,2020,San Mateo County,6,758308,2,0,0,1,1,39,1,1,37
15374,2020,San Mateo County,7,758308,2,0,0,0,2,51,2,4,45
15375,2020,San Mateo County,8,758308,5,0,1,1,3,26,3,2,21
15376,2020,San Mateo County,9,758308,6,0,1,0,5,34,2,4,28
15377,2020,San Mateo County,10,758308,5,0,2,2,1,38,4,2,32
15378,2020,San Mateo County,11,758308,1,0,0,1,0,41,6,2,33
15379,2020,San Mateo County,12,758308,4,0,1,0,3,88,9,4,75
15380,2020,San Mateo County,1,758308,3,0,0,1,2,13,0,1,12
15381,2020,San Mateo County,2,758308,0,0,0,0,0,18,0,0,18
15382,2020,San Mateo County,3,758308,3,0,0,3,0,8,0,0,8
15383,2020,San Mateo County,4,758308,1,0,0,0,1,0,0,0,0
15384,2020,San Mateo County,5,758308,0,0,0,0,0,2,0,0,2
15385,2020,San Mateo County,6,758308,1,0,0,0,1,5,1,0,4
15386,2020,San Mateo County,7,758308,0,0,0,0,0,8,0,1,7
15387,2020,San Mateo County,8,758308,0,0,0,0,0,7,0,1,6
15388,2020,San Mateo County,9,758308,0,0,0,0,0,2,0,0,2
15389,2020,San Mateo County,10,758308,0,0,0,0,0,4,0,1,3
15390,2020,San Mateo County,11,758308,2,0,1,1,0,9,0,0,9
15391,2020,San Mateo County,12,758308,1,0,0,1,0,4,0,0,4
15392,2020,San Mateo County,1,758308,0,0,0,0,0,0,0,0,0
15393,2020,San Mateo County,2,758308,0,0,0,0,0,0,0,0,0
15394,2020,San Mateo County,3,758308,0,0,0,0,0,0,0,0,0
15395,2020,San Mateo County,4,758308,0,0,0,0,0,0,0,0,0
15396,2020,San Mateo County,5,758308,0,0,0,0,0,0,0,0,0
15397,2020,San Mateo County,6,758308,0,0,0,0,0,0,0,0,0
15398,2020,San Mateo County,7,758308,0,0,0,0,0,0,0,0,0
15399,2020,San Mateo County,8,758308,0,0,0,0,0,1,0,0,1
15400,2020,San Mateo County,9,758308,0,0,0,0,0,0,0,0,0
15401,2020,San Mateo County,10,758308,0,0,0,0,0,0,0,0,0
